price_total,address,area_sqft,latitude,longitude,bhk,bathrooms,balcony,status,transaction,furnishing,property_type,price_per_sqft,city,source,nearest_station,station_city,station_lat,station_lon,annual_aqi,dist_to_station_km
12500000.0,"Unitech Fresco Sector-50, Nirvana Country, Gurgaon, Delhi NCR",1900.0,28.414627,77.060127,3.0,4.0,5.0,Ready to Move,Resale,Semi-Furnished,Flat,6578.9473684210525,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,5.16
17500000.0,"Sarita Vihar, New Delhi - South, Delhi NCR",1550.0,28.5341853306753,77.2921909854355,3.0,3.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,11290.32258064516,New Delhi,original,Okhla Phase 2,New Delhi,28.53,77.28,209.05,1.28
11500000.0,"sector 46, Gurgaon, Sector 46, Gurgaon, Delhi NCR",1836.0,28.435840606689453,77.05825805664062,3.0,3.0,3.0,Ready to Move,New Property,Semi-Furnished,Flat,6263.616557734204,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,3.53
12000000.0,"Second Floor, Vasundhara Enclave, New Delhi - East, Delhi NCR",1500.0,28.60172462463379,77.31781005859375,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,8000.0,New Delhi,original,Patparganj,New Delhi,28.6282,77.2963,206.9,3.62
6200000.0,"Rohini sector 24  60 mtr builder floor., Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",680.0,28.7297569,77.087787,2.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat,9117.64705882353,New Delhi,original,DTU,New Delhi,28.75,77.1189,210.88,3.78
20000000.0,"Plot No 1B, Sector 13 Dwarka, New Delhi - Dwarka, Delhi NCR",2100.0,28.6004611801251,77.0392725182332,4.0,3.0,5.0,Ready to Move,Resale,Semi-Furnished,Flat,9523.809523809525,New Delhi,original,NSIT Dwarka,New Delhi,28.6083,77.0321,212.95,1.12
38000000.0,"Sector 28, Gurgaon, Sector 54, Gurgaon, Delhi NCR",2950.0,28.446775,77.105098,4.0,4.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,12881.35593220339,Gurgaon,original,Aya Nagar,New Delhi,28.4725,77.1097,186.49,2.9
6450000.0,"Sector 52, Noida, Sector 52 Block E, Noida, Delhi NCR",1100.0,28.5879211244695,77.3645239989068,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,5863.636363636364,Noida,original,Sector 62 Noida,Noida,28.627,77.373,224.41,4.42
18200000.0,"Sector 81, Gurgaon, Sector 81A, Gurgaon, Delhi NCR",3185.0,28.392124,76.949905,4.0,6.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,5714.285714285715,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,9.84
6950000.0,"Noida Extension Noida, Noida Extension, Noida, Delhi NCR",1745.0,28.587499354879053,77.44316979301459,3.0,4.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,3982.808022922636,Noida,original,Sector 62 Noida,Noida,28.627,77.373,224.41,8.14
5270000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1350.0,28.589681,77.458401,3.0,2.0,3.0,Ready to Move,New Property,Semi-Furnished,Flat,3903.703703703704,Noida,original,Sanjay Nagar,Ghaziabad,28.667,77.442,219.64,8.75
6300000.0,"Ahinsa khand 1, Indirapuram, Ghaziabad, Delhi NCR",1137.0,28.6395964898139,77.373309,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,5540.8970976253295,Ghaziabad,original,Sector 62 Noida,Noida,28.627,77.373,224.41,1.4
8600000.0,"Sector 82, Gurgaon, Delhi NCR",1790.0,28.395841,76.962664,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,4804.469273743017,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,8.64
4040000.0,"Gaur City 5th Avenue, Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1080.0,28.614181,77.427713,2.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,3740.740740740741,Noida,original,Sector 62 Noida,Noida,28.627,77.373,224.41,5.53
12500000.0,"Dwarka Expressway Gurugram, Sector 109, Gurgaon, Delhi NCR",1955.0,28.51474001,77.004747,3.0,3.0,3.0,Ready to Move,New Property,Unfurnished,Flat,6393.861892583121,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,7.49
5700000.0,"Sector 37D, Gurgaon, Sector 37D, Gurgaon, Delhi NCR",1310.0,28.446568,76.968477,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,4351.145038167939,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,5.64
7000000.0,"Amrapali Village, Indirapuram, Ghaziabad, Delhi NCR",1700.0,28.634729,77.35832,3.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,4117.64705882353,Ghaziabad,original,Sector 62 Noida,Noida,28.627,77.373,224.41,1.67
2900000.0,"Sector 78, Faridabad, Sector 78, Faridabad, Delhi NCR",865.0,28.3808045,77.3721015,3.0,2.0,3.0,Ready to Move,New Property,Unfurnished,Flat,3352.601156069364,Faridabad,original,Sector 16A,Faridabad,28.367,77.312,199.36,6.08
4700000.0,"Nirala Estate Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1225.0,28.587499354879053,77.44316979301459,3.0,2.0,3.0,Ready to Move,New Property,Unfurnished,Flat,3836.734693877551,Noida,original,Sector 62 Noida,Noida,28.627,77.373,224.41,8.14
6080000.0,"gh-01, sector-01 Greater Noida (West), Ace City Noida Extension, Sector 1, Greater Noida, Uttar Pradesh 201306, Noida Extension, Noida, Delhi NCR",1385.0,28.562096,77.4524717444809,3.0,2.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,4389.891696750902,Noida,original,Sector 62 Noida,Noida,28.627,77.373,224.41,10.6
6500000.0,"Sector 109, Gurgaon, Dwarka Expressway, Gurgaon, Delhi NCR",1457.0,28.509605,77.006607,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,4461.221688400824,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,6.89
9440000.0,"sector 86, Sector 86, Gurgaon, Delhi NCR",1480.0,28.394315,76.945417,3.0,2.0,3.0,Ready to Move,New Property,Semi-Furnished,Flat,6378.378378378378,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,10.02
5950000.0,"Sector 86, Faridabad, Sector 86, Faridabad, Delhi NCR",1500.0,28.404368478163,77.3360770274415,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,3966.6666666666665,Faridabad,original,Sector 16A,Faridabad,28.367,77.312,199.36,4.78
12000000.0,"pocket 8, Kalkaji Extention, New Delhi - South, Delhi NCR",1300.0,28.5283152,77.2662199,3.0,3.0,2.0,Ready to Move,Resale,Furnished,Flat,9230.76923076923,New Delhi,original,Okhla Phase 2,New Delhi,28.53,77.28,209.05,1.36
21500000.0,"3 floors, Shakti Khand 4, Ghaziabad, Delhi NCR",3550.0,28.6508286,77.3713991,9.0,9.0,3.0,Ready to Move,New Property,Semi-Furnished,Flat,6056.338028169014,Ghaziabad,original,Vasundhara,Ghaziabad,28.659,77.365,225.23,1.1
13400000.0,"3120, Ansal Versalia, Sector 67A, Gurugram, Sector 67A, Gurgaon, Delhi NCR",2200.0,28.3866,77.06058,4.0,4.0,4.0,Ready to Move,New Property,Semi-Furnished,Flat,6090.909090909091,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,7.82
6700000.0,"Sector 77, Noida, Sector 77, Noida, Delhi NCR",1135.0,28.5715378443018,77.3896222832981,2.0,2.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,5903.083700440528,Noida,original,Sector 62 Noida,Noida,28.627,77.373,224.41,6.38
13000000.0,"Vasundhara enclave, Vasundhara Enclave, New Delhi - East, Delhi NCR",1700.0,28.5997882267464,77.3210663870427,3.0,3.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat,7647.058823529412,New Delhi,original,Patparganj,New Delhi,28.6282,77.2963,206.9,3.98
3500000.0,"Sector 31, Faridabad, Springfield Colony, Faridabad, Delhi NCR",900.0,28.4501165,77.3148562,2.0,2.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,3888.8888888888887,Faridabad,original,Dr Karni Singh,New Delhi,28.4985,77.3023,202.51,5.52
9500000.0,"A., Lajpat Nagar 2, New Delhi - South, Delhi NCR",900.0,28.569873809814453,77.24311065673828,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat,10555.555555555557,New Delhi,original,Nehru Nagar,New Delhi,28.5682,77.2502,216.62,0.72
12000000.0,"Sector 67, Gurgaon, Sector 67, Gurgaon, Delhi NCR",1394.0,28.387228,77.058217,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,8608.32137733142,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,7.66
7580000.0,"Sector 81, Gurgaon, Sector 81A, Gurgaon, Delhi NCR",1360.0,28.39124238,76.9528535,2.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,5573.529411764706,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,9.69
5700000.0,"Sector 100, Noida, Sector 100, Noida, Delhi NCR",1133.0,28.5434121846104,77.367853,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,5030.891438658429,Noida,original,Sector 125 Noida,Noida,28.5448,77.329,202.65,3.8
14500000.0,"Dwarka Sector 7, New Delhi, Dwarka, New Delhi - Dwarka, Delhi NCR",1750.0,28.5882688844696,77.0657415750379,3.0,2.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,8285.714285714286,New Delhi,original,Dwarka Sector 8,New Delhi,28.5825,77.046,229.58,2.03
17000000.0,"Indirapuram, Ghaziabad, Ahinsa Khand, Ghaziabad, Delhi NCR",2500.0,28.382828,77.221297,3.0,3.0,4.0,Ready to Move,Resale,Semi-Furnished,Individual House,6800.0,Ghaziabad,original,Gwal Pahari,Gurgaon,28.42,77.15,219.39,8.11
12000000.0,"Sector 61 - Golf Course Extension Road, Gurgaon, Sector 61, Gurgaon, Delhi NCR",1250.0,28.410373,77.09672,2.0,2.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,9600.0,Gurgaon,original,Gwal Pahari,Gurgaon,28.42,77.15,219.39,5.32
2800000.0,"Sector 2, Plot No GH-01 West, Patwari, Greater Noida, Uttar Pradesh 201318, Sector 2, Greater Noida, Delhi NCR",835.0,28.5906688976436,77.4578626522875,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,3353.293413173653,Greater Noida,original,Sanjay Nagar,Ghaziabad,28.667,77.442,219.64,8.63
17500000.0,"Moti Nagar, New Delhi, New Moti Nagar, New Delhi - West, Delhi NCR",1625.0,28.666059494018555,77.15013122558594,3.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,10769.23076923077,New Delhi,original,Shadipur,New Delhi,28.6512,77.1507,202.83,1.65
6000000.0,"Ajnara homes greater noida (west), Greater Noida West, Greater Noida, Delhi NCR",1385.0,28.608273,77.446404,3.0,2.0,4.0,Ready to Move,New Property,Semi-Furnished,Flat,4332.129963898917,Greater Noida,original,Sanjay Nagar,Ghaziabad,28.667,77.442,219.64,6.54
5070000.0,"Gaur city 2 14th avenue., Noida Extension, Greater Noida, Delhi NCR",1300.0,28.604884,77.425914,3.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Individual House,3900.0,Greater Noida,original,Sector 62 Noida,Noida,28.627,77.373,224.41,5.72
5000000.0,"laxmi nagar, Laxmi Nagar, New Delhi - East, Delhi NCR",800.0,28.635967254638672,77.26956176757812,2.0,2.0,1.0,Ready to Move,New Property,Unfurnished,Flat,6250.0,New Delhi,original,Patparganj,New Delhi,28.6282,77.2963,206.9,2.75
33500000.0,"Gurgaon, Sector 5, Gurgaon, Delhi NCR",4200.0,28.48032188415528,77.01995086669922,7.0,7.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,7976.190476190476,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,3.42
16000000.0,"Dwarka Sector 4, New Delhi, Aashirwaad Chowk, New Delhi - Dwarka, Delhi NCR",1700.0,28.600414,77.045164,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,9411.764705882351,New Delhi,original,NSIT Dwarka,New Delhi,28.6083,77.0321,212.95,1.55
10000000.0,"Nirvana Country, Sector 50, Near Golf Course Extn Road Gurgaon, Nirvana country Pocket H, Gurgaon, Delhi NCR",1426.0,28.414627,77.060127,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,7012.622720897616,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,5.16
3490000.0,"noida, Noida Extension, Noida, Delhi NCR",955.0,28.587499354879053,77.44316979301459,2.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,3654.450261780105,Noida,original,Sector 62 Noida,Noida,28.627,77.373,224.41,8.14
17200000.0,"Dwarka Sector 10, New Delhi, Sector 10 Dwarka, New Delhi - Dwarka, Delhi NCR",1800.0,28.5878656176985,77.0624395294411,3.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,9555.555555555557,New Delhi,original,Dwarka Sector 8,New Delhi,28.5825,77.046,229.58,1.71
25000000.0,"Naraina, Naraina Vihar, New Delhi - West, Delhi NCR",2250.0,28.62870979309082,77.13597869873047,4.0,3.0,1.0,Ready to Move,Resale,Unfurnished,Flat,11111.111111111111,New Delhi,original,Pusa DPCC,New Delhi,28.6381,77.1497,201.17,1.7
19900000.0,"Sector 94, Noida, Sector 94, Noida, Delhi NCR",2105.0,28.33766,77.19352,3.0,3.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,9453.681710213776,Noida,original,Gwal Pahari,Gurgaon,28.42,77.15,219.39,10.1
8500000.0,"Sector 70A, Gurgaon, Sector 70A, Gurgaon, Delhi NCR",1475.0,28.383489,77.020563,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,5762.71186440678,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,7.41
10200000.0,"near tulip chowk sec 69, Sector 70, Gurgaon, Delhi NCR",1510.0,28.3930662,77.022442,2.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,6754.9668874172185,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,6.34
13000000.0,"Sector 56, Gurgaon, Sector 56, Gurgaon, Delhi NCR",2200.0,28.4201279,77.1009674,4.0,3.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,5909.090909090909,Gurgaon,original,Gwal Pahari,Gurgaon,28.42,77.15,219.39,4.8
3300000.0,"Ace Platinum, Zeta I, Greater Noida, Uttar Pradesh 201306, Zeta 1, Greater Noida, Delhi NCR",1050.0,28.4993735437355,77.5189461311465,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,3142.8571428571427,Greater Noida,original,Knowledge Park III,Greater Noida,28.4744,77.504,194.53,3.14
10000000.0,"Malviya Nagar, New Delhi - South, Delhi NCR",900.0,28.5348305,77.2097741,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat,11111.111111111111,New Delhi,original,Sri Aurobindo Marg,New Delhi,28.5407,77.2011,188.18,1.07
12000000.0,"Sarita Vihar Pocket E, New Delhi - South, Delhi NCR",1350.0,28.5341853306753,77.2921909854355,3.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Individual House,8888.888888888889,New Delhi,original,Okhla Phase 2,New Delhi,28.53,77.28,209.05,1.28
13500000.0,"Sector 49, Gurgaon, Sector 49, Gurgaon, Delhi NCR",1630.0,28.40173725,77.04685,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,8282.208588957055,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,5.74
9200000.0,"Sector 76, Noida, Sector 76, Noida, Delhi NCR",1762.0,28.575883,77.3853589646162,3.0,4.0,5.0,Ready to Move,Resale,Semi-Furnished,Flat,5221.339387060159,Noida,original,Sector 62 Noida,Noida,28.627,77.373,224.41,5.81
9800000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1698.0,28.63476174996,77.3672964995236,3.0,3.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,5771.4958775029445,Ghaziabad,original,Sector 62 Noida,Noida,28.627,77.373,224.41,1.03
3150000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",890.0,28.610645,77.455837,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,3539.325842696629,Noida,original,Sanjay Nagar,Ghaziabad,28.667,77.442,219.64,6.41
13000000.0,"Sector 67A, Gurgaon, Sector 67A, Gurgaon, Delhi NCR",1922.0,28.38417,77.068093,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,6763.787721123829,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,8.4
13500000.0,"Chi 4, Greater Noida, Chi 4, Greater Noida, Delhi NCR",3000.0,28.4329494549295,77.517838,4.0,4.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,4500.0,Greater Noida,original,Knowledge Park III,Greater Noida,28.4744,77.504,194.53,4.8
20000000.0,"D 45., Sector 51 May Field Gardens, Gurgaon, Delhi NCR",3000.0,28.4252114,77.062731,4.0,3.0,3.0,Ready to Move,New Property,Semi-Furnished,Individual House,6666.666666666667,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,4.53
34000000.0,"Sector 59, Gurgaon, Sector 59, Gurgaon, Delhi NCR",2985.0,28.410913,77.107908,3.0,3.0,3.0,Ready to Move,New Property,Semi-Furnished,Individual House,11390.284757118929,Gurgaon,original,Gwal Pahari,Gurgaon,28.42,77.15,219.39,4.24
7700000.0,"64p, Greenfield Colony, Faridabad, Delhi NCR",1800.0,28.466110229492188,77.300048828125,3.0,3.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,4277.777777777777,Faridabad,original,Dr Karni Singh,New Delhi,28.4985,77.3023,202.51,3.61
5190000.0,"Noida Extension, Noida, Sector 16B, Noida, Delhi NCR",1365.0,28.581754,77.44078,3.0,3.0,4.0,Ready to Move,New Property,Semi-Furnished,Flat,3802.197802197802,Noida,original,Sector 62 Noida,Noida,28.627,77.373,224.41,8.31
7500000.0,"olive court, Sector 89, Faridabad, Delhi NCR",1540.0,28.4237892,77.3705248,3.0,3.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,4870.12987012987,Faridabad,original,Sector 16A,Faridabad,28.367,77.312,199.36,8.52
11000000.0,"Sector 52, Gurgaon, Delhi NCR",2000.0,28.44207,77.075517,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,5500.0,Gurgaon,original,Aya Nagar,New Delhi,28.4725,77.1097,186.49,4.76
29000000.0,"sector 72, Sector 72, Gurgaon, Delhi NCR",3355.0,28.406826,77.0358001625123,4.0,4.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,8643.81520119225,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,4.9
4800000.0,"Sumit properties Shop no 1 8/11 Tilak Nagar, Tilak Nagar, New Delhi - West, Delhi NCR",685.0,28.638729095458984,77.09410095214844,2.0,2.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,7007.299270072993,New Delhi,original,Punjabi Bagh,New Delhi,28.6726,77.1312,210.67,5.22
12800000.0,"I-50., Nirvana Pocket 1, Gurgaon, Delhi NCR",2100.0,28.41772,77.05281,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,6095.238095238095,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,4.44
16000000.0,"Sector 81, Gurgaon, Haryana, Sector 81, Gurgaon, Delhi NCR",2660.0,28.392124,76.949905,3.0,4.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,6015.037593984963,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,9.84
16200000.000000002,"Sector 81, Gurgaon, Sector 81A, Gurgaon, Delhi NCR",2660.0,28.392124,76.949905,3.0,4.0,6.0,Ready to Move,Resale,Semi-Furnished,Flat,6090.225563909775,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,9.84
32000000.0,"GK II, New Delhi - South, Delhi NCR",2500.0,28.5347245,77.2418281,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Individual House,12800.0,New Delhi,original,Sirifort,New Delhi,28.5496,77.2167,210.39,2.96
5600000.0,"4., Krishna Colony, Gurgaon, Delhi NCR",1000.0,28.45022201538086,77.01506805419922,3.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat,5600.0,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,1.07
5500000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1325.0,28.562096,77.4524717444809,2.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,4150.943396226415,Noida,original,Sector 62 Noida,Noida,28.627,77.373,224.41,10.6
5700000.0,"Chattarpur enclave, Chhattarpur, New Delhi - South, Delhi NCR",1400.0,28.4958944,77.1859976,3.0,2.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,4071.428571428572,New Delhi,original,Sri Aurobindo Marg,New Delhi,28.5407,77.2011,188.18,5.2
17000000.0,"Near Park hospital and good earth mall, South City 2, Gurgaon, Delhi NCR",2200.0,28.4178669,77.0512457,4.0,4.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,7727.272727272727,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,4.34
5000000.0,"D3., Chattarpur Extension, New Delhi - South, Delhi NCR",1350.0,28.4902574,77.1765536,3.0,2.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,3703.703703703704,New Delhi,original,Sri Aurobindo Marg,New Delhi,28.5407,77.2011,188.18,6.1
14500000.0,"South City 2, Gurgaon, South City 2, Gurgaon, Delhi NCR",2160.0,28.4178669,77.0512457,3.0,4.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,6712.962962962963,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,4.34
5960000.0,"primium home, Indirapuram, Ghaziabad, Delhi NCR",1478.0,28.6493479,77.3696259,3.0,3.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,4032.4763193504737,Ghaziabad,original,Vasundhara,Ghaziabad,28.659,77.365,225.23,1.16
17500000.0,"Plot 33, Sector 6 Dwarka, Dwarka, New Delhi, Sector 6 Dwarka, New Delhi - Dwarka, Delhi NCR",1850.0,28.5883595252577,77.0666481551383,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,9459.45945945946,New Delhi,original,Dwarka Sector 8,New Delhi,28.5825,77.046,229.58,2.12
3400000.0,"Raj Nagar Extension, Ghaziabad, Garhi, Ghaziabad, Delhi NCR",1025.0,28.70042147427,77.4281646958134,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,3317.073170731708,Ghaziabad,original,Sanjay Nagar,Ghaziabad,28.667,77.442,219.64,3.95
9500000.0,"Sector 90, Gurgaon, Sector 90, Gurgaon, Delhi NCR",1720.0,28.407361,76.93426176,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,5523.2558139534885,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,10.15
4350000.0,"Gyan Khand 1 Indirapuram Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1030.0,28.64264297485352,77.35159301757812,2.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat,4223.300970873786,Ghaziabad,original,Vasundhara,Ghaziabad,28.659,77.365,225.23,2.24
21500000.0,"Dlf City Phase 4, Gurgaon, Delhi NCR",2430.0,28.4663049,77.0863199,3.0,3.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,8847.736625514402,Gurgaon,original,Aya Nagar,New Delhi,28.4725,77.1097,186.49,2.39
10000000.0,"Rehayashi apartments, sector-12, pocket-7, dda sfs flats, dwarka., Sector 12 Dwarka, New Delhi - Dwarka, Delhi NCR",1200.0,28.591384605979,77.043880172191,2.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Individual House,8333.333333333334,New Delhi,original,Dwarka Sector 8,New Delhi,28.5825,77.046,229.58,1.01
20000000.0,"Sector 67, Gurgaon, Ramgarh, Gurgaon, Delhi NCR",2358.0,28.389663,77.05935,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,8481.764206955047,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,7.46
34200000.0,"Sector 59, Gurgaon, Delhi NCR, Sector 59, Gurgaon, Delhi NCR",2985.0,28.410913,77.107908,3.0,5.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House,11457.286432160805,Gurgaon,original,Gwal Pahari,Gurgaon,28.42,77.15,219.39,4.24
35000000.0,"1., Block G, Gurgaon, Delhi NCR",4500.0,28.4728354,77.1060854,4.0,4.0,2.0,Ready to Move,New Property,Furnished,Flat,7777.777777777777,Gurgaon,original,Aya Nagar,New Delhi,28.4725,77.1097,186.49,0.36
12300000.0,"Sector 75, Noida, Sector 75, Noida, Delhi NCR",2124.0,28.576416,77.385945,3.0,4.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,5790.960451977401,Noida,original,Sector 62 Noida,Noida,28.627,77.373,224.41,5.76
16000000.0,"sushant lok 3, Sushant Lok 3, Gurgaon, Delhi NCR",2200.0,28.4203859,77.0816674,4.0,4.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,7272.727272727273,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,6.36
10800000.0,"Dwarka Sector 2, Sector 2 Dwarka, New Delhi - Dwarka, Delhi NCR",1300.0,28.599033,77.0670274,2.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,8307.692307692309,New Delhi,original,Dwarka Sector 8,New Delhi,28.5825,77.046,229.58,2.76
17400000.0,"Dwarka, New Delhi, Sector 2 Dwarka, New Delhi - Dwarka, Delhi NCR",1800.0,28.598164,77.069178,3.0,4.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,9666.666666666666,New Delhi,original,Dwarka Sector 8,New Delhi,28.5825,77.046,229.58,2.86
3250000.0,"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",1035.0,28.709493168356552,77.426425,2.0,2.0,3.0,Ready to Move,New Property,Semi-Furnished,Flat,3140.096618357488,Ghaziabad,original,Sanjay Nagar,Ghaziabad,28.667,77.442,219.64,4.96
2800000.0,"Sector 108, Gurgaon, Sector 108, Gurgaon, Delhi NCR",700.0,28.514367,76.986686,2.0,2.0,2.0,Ready to Move,New Property,Unfurnished,Flat,4000.0,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,8.12
10900000.0,"Palm Gardens, Sector 83, Gurgaon, Sector 83, Gurgaon, Delhi NCR",2000.0,28.395989,76.973879,3.0,3.0,3.0,Ready to Move,New Property,Semi-Furnished,Flat,5450.0,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,7.88
7200000.0,"Sector 85, Gurgaon, Sector 84, Gurgaon, Delhi NCR",1270.0,28.406752,76.96474017,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,5669.291338582677,Gurgaon,original,Vikas Sadan,Gurgaon,28.45,77.026,177.78,7.68
